RISKCODE,KINDCODE,AGE,SEX,USEYEARS,policycode,YEARS,Device_ID,Counts
交强险,交强险,33,1,3,P211,1,863158026734758,0
交强险,交强险,34,1,1,P212,1,863158026720518,0
交强险,交强险,47,1,1,P213,1,863158026721052,0
交强险,交强险,58,1,8,P214,1,863158026721292,0
交强险,交强险,43,1,4,P215,1,863158026716649,0
交强险,交强险,48,1,1,P216,1,863158026711186,0
交强险,交强险,33,1,1,P217,1,863158026734790,0
交强险,交强险,48,1,5,P218,1,863158026719163,0
交强险,交强险,35,1,3,P219,1,863158026736241,0
交强险,交强险,34,1,2,P220,1,863158026735664,0
交强险,交强险,61,1,4,P221,1,863158026735342,1
交强险,交强险,36,1,2,P222,1,863158026735276,1
交强险,交强险,44,1,2,P223,1,863158026717126,0
交强险,交强险,36,1,3,P224,1,863158026712762,0
交强险,交强险,39,1,4,P225,1,863158026717530,0
交强险,交强险,43,2,5,P226,1,863158026733917,0
交强险,交强险,33,2,4,P227,1,863158026713091,0
交强险,交强险,42,1,4,P228,1,863158026735482,0
交强险,交强险,39,1,4,P229,1,863158026720203,0
交强险,交强险,35,1,2,P230,1,863158026735904,0
交强险,交强险,39,1,3,P231,1,863158026735375,0
交强险,交强险,28,1,1,P232,1,863158026735169,1
交强险,交强险,29,1,1,P233,1,863158026734899,0
交强险,交强险,30,1,1,P234,1,863158026721201,0
交强险,交强险,48,1,2,P235,1,863158026735227,0
交强险,交强险,50,1,1,P236,1,863158026720484,0
交强险,交强险,25,1,2,P237,1,863158026731366,1
交强险,交强险,31,1,3,P238,1,863158026719395,0
交强险,交强险,38,1,2,P239,1,863158026733941,0
交强险,交强险,47,1,8,P240,1,863158026719882,0
交强险,交强险,39,2,7,P241,1,863158026721433,0
交强险,交强险,45,1,3,P242,1,863158026735698,0
交强险,交强险,33,1,5,P243,1,863158026718330,1
交强险,交强险,44,1,5,P244,1,863158026711913,0
交强险,交强险,47,1,3,P245,1,863158026721474,2
交强险,交强险,34,1,2,P246,1,863158026714248,0
交强险,交强险,41,1,3,P247,1,863158026719692,0
交强险,交强险,34,1,1,P249,1,863158026735680,1
交强险,交强险,30,1,1,P250,1,863158026735318,1
交强险,交强险,39,1,3,P251,1,863158026713067,0
交强险,交强险,40,1,1,P253,1,863158026735367,0
交强险,交强险,41,1,3,P254,1,863158026719023,0
交强险,交强险,38,1,1,P255,1,863158026717183,0
交强险,交强险,45,1,1,P256,1,863158026734972,0
交强险,交强险,42,1,3,P257,1,863158026717258,0
交强险,交强险,42,1,3,P258,1,863158026735219,1
交强险,交强险,34,1,3,P259,1,863158026717787,0
交强险,交强险,26,1,4,P260,1,863158026721367,1
交强险,交强险,35,1,1,P261,1,863158026734733,0
交强险,交强险,29,1,3,P262,1,863158026732299,0
交强险,交强险,48,1,1,P263,1,863158026720906,0
交强险,交强险,42,1,6,P264,1,863158026735920,0
交强险,交强险,36,1,0,P265,1,863158026734584,0
交强险,交强险,29,1,2,P266,1,863158026734923,1
交强险,交强险,39,1,3,P267,1,863158026720625,0
交强险,交强险,35,1,3,P269,1,863158026717282,1
交强险,交强险,28,1,2,P270,1,863158026735243,0
交强险,交强险,35,1,1,P271,1,863158026717399,1
交强险,交强险,75,1,4,P272,1,863158026717647,0
交强险,交强险,30,1,3,P273,1,863158026735516,0
交强险,交强险,61,1,3,P274,1,863158026714131,0
交强险,交强险,32,1,1,P275,1,863158026734337,0
交强险,交强险,52,1,0,P276,1,863158026712945,1
交强险,交强险,43,1,1,P277,1,863158026719015,0
交强险,交强险,45,1,4,P278,1,863158026718017,1
交强险,交强险,46,1,3,P279,1,863158026712523,1
交强险,交强险,37,1,1,P280,1,863158026727984,0
交强险,交强险,36,1,3,P281,1,863158026715773,0
交强险,交强险,46,2,9,P282,1,863158026714016,0
交强险,交强险,39,1,1,P283,1,863158026712846,0
交强险,交强险,33,1,6,P284,1,863158026734071,0
交强险,交强险,42,1,1,P285,1,863158026713117,0
交强险,交强险,60,1,5,P286,1,863158026717084,0
交强险,交强险,42,1,1,P287,1,863158026719841,1
交强险,交强险,37,2,5,P288,1,863158026719460,0
交强险,交强险,27,1,2,P289,1,863158026720872,0
交强险,交强险,34,1,3,P290,1,863158026708406,0
交强险,交强险,63,1,5,P291,1,863158026712598,0
交强险,交强险,43,1,2,P292,1,863158026735862,0
交强险,交强险,31,2,3,P293,1,863158026712648,0
交强险,交强险,33,2,4,P294,1,863158026735912,2
交强险,交强险,37,2,1,P295,1,863158026734055,1
交强险,交强险,42,1,2,P296,1,863158026734626,0
交强险,交强险,64,1,4,P297,1,863158026712531,0
交强险,交强险,59,2,2,P298,1,863158026714065,0
交强险,交强险,52,1,1,P299,1,863158026712416,0
交强险,交强险,28,2,8,P300,1,863158026718793,0
交强险,交强险,26,1,1,P301,1,863158026714255,1
交强险,交强险,35,1,1,P302,1,863158026719353,0
交强险,交强险,41,1,8,P303,1,863158026719783,0
交强险,交强险,36,2,2,P304,1,863158026718272,0
交强险,交强险,31,2,5,P305,1,863158020778082,0
交强险,交强险,39,1,8,P306,1,863158026718470,0
交强险,交强险,44,1,5,P307,1,863158026712465,0
交强险,交强险,36,1,2,P308,1,863158026721268,0
交强险,交强险,52,1,3,P309,1,863158026720542,0
交强险,交强险,36,2,2,P310,1,863158026720716,2
交强险,交强险,27,2,1,P311,1,863158026734451,1
交强险,交强险,25,2,2,P312,1,863158026717233,1
交强险,交强险,26,1,1,P313,1,863158026734394,1
交强险,交强险,36,2,12,P314,1,863158026714107,1
交强险,交强险,32,1,12,P315,1,863158026716920,0
交强险,交强险,31,1,2,P316,1,863158026713646,2
交强险,交强险,42,2,2,P317,1,863158026735334,0
交强险,交强险,45,2,5,P318,1,863158026717456,0
交强险,交强险,55,1,2,P319,1,863158026713323,0
交强险,交强险,39,1,7,P320,1,863158026720609,0
交强险,交强险,51,1,1,P321,1,863158026712143,0
交强险,交强险,27,1,2,P322,1,863158026717332,2
交强险,交强险,59,1,7,P323,1,863158026716870,0
交强险,交强险,34,2,2,P324,1,863158026735797,1
交强险,交强险,31,1,8,P325,1,863158026717811,1
交强险,交强险,34,1,4,P326,1,863158026731689,0
交强险,交强险,24,1,2,P327,1,863158026718587,2
交强险,交强险,43,2,5,P328,1,863158026711640,0
交强险,交强险,34,2,3,P329,1,863158026720898,0
交强险,交强险,42,1,9,P330,1,863158026733958,0
交强险,交强险,62,1,5,P331,1,863158026735201,0
交强险,交强险,35,1,3,P332,1,863158026736183,0
交强险,交强险,43,1,2,P333,1,863158026734345,0
交强险,交强险,48,1,2,P334,1,863158026721052,0
交强险,交强险,44,1,5,P335,1,863158026716649,0
交强险,交强险,35,1,5,P336,1,863158026735110,0
交强险,交强险,35,1,3,P337,1,863158026735847,0
交强险,交强险,26,1,0,P338,1,863158026735888,0
交强险,交强险,35,1,2,P339,1,863158026720518,0
交强险,交强险,34,1,2,P340,1,863158026734790,0
交强险,交强险,34,1,4,P341,1,863158026734758,0
交强险,交强险,62,1,5,P342,1,863158026735342,0
交强险,交强险,31,1,4,P343,1,863158026735409,0
交强险,交强险,35,1,3,P345,1,863158026735664,0
交强险,交强险,40,1,4,P346,1,863158026735375,0
交强险,交强险,37,1,3,P347,1,863158026735276,0
交强险,交强险,59,1,9,P348,1,863158026721292,0
交强险,交强险,44,2,6,P349,1,863158026733917,0
交强险,交强险,43,1,5,P350,1,863158026718223,2
交强险,交强险,43,1,4,P351,1,863158026735193,1
交强险,交强险,32,1,4,P352,1,863158026719395,0
交强险,交强险,26,1,1,P353,1,863158026735946,0
交强险,交强险,49,1,6,P354,1,863158026719163,0
交强险,交强险,46,1,4,P355,1,863158026735698,0
交强险,交强险,37,1,4,P356,1,863158026712762,0
交强险,交强险,36,1,4,P357,1,863158026736241,0
交强险,交强险,24,1,4,P358,1,863158026735094,0
交强险,交强险,45,1,3,P359,1,863158026717126,0
交强险,交强险,31,1,1,P360,1,863158026721235,1
交强险,交强险,49,1,3,P361,1,863158026735227,0
交强险,交强险,32,1,3,P362,1,863158026711905,0
交强险,交强险,30,1,2,P363,1,863158026736258,0
交强险,交强险,43,1,5,P364,1,863158026735482,1
交强险,交强险,34,2,5,P365,1,863158026713091,2
交强险,交强险,49,1,2,P366,1,863158026711186,0
交强险,交强险,39,1,1,P367,1,863158026735540,0
交强险,交强险,34,1,1,P368,1,863158026734832,0
交强险,交强险,40,1,5,P369,1,863158026720203,0
交强险,交强险,40,1,1,P370,1,863158026719676,2
交强险,交强险,35,1,3,P371,1,863158026714248,0
交强险,交强险,39,1,2,P372,1,863158026717183,1
交强险,交强险,52,1,1,P373,1,863158026735672,0
交强险,交强险,42,1,5,P374,1,863158026719288,0
交强险,交强险,41,1,1,P375,1,863158026735292,0
交强险,交强险,31,1,1,P376,1,863158026736209,0
交强险,交强险,31,1,2,P377,1,863158026721201,1
交强险,交强险,33,1,1,P378,1,863158026735441,0
交强险,交强险,34,1,6,P379,1,863158026718330,0
交强险,交强险,37,1,1,P380,1,863158026735029,0
交强险,交强险,52,1,5,P381,1,863158026735268,0
交强险,交强险,26,1,3,P382,1,863158026731366,0
交强险,交强险,40,1,5,P383,1,863158026717530,0
交强险,交强险,48,1,4,P384,1,863158026721474,1
交强险,交强险,51,1,2,P385,1,863158026720484,0
交强险,交强险,40,1,2,P386,1,863158026735367,1
交强险,交强险,48,1,9,P387,1,863158026719882,0
交强险,交强险,36,1,3,P388,1,863158026735904,0
交强险,交强险,40,2,8,P389,1,863158026721433,0
交强险,交强险,32,1,4,P390,1,863158026733909,0
交强险,交强险,46,1,2,P391,1,863158026734972,0
交强险,交强险,42,1,4,P392,1,863158026719692,1
交强险,交强险,28,1,1,P393,1,863158026716904,0
交强险,交强险,50,1,1,P394,1,863158026713927,0
交强险,交强险,45,1,6,P395,1,863158026711913,1
交强险,交强险,29,1,1,P396,1,863158026719973,0
交强险,交强险,29,1,4,P397,1,863158026716961,0
交强险,交强险,30,1,2,P399,1,863158026734899,0
交强险,交强险,29,1,2,P400,1,863158026735169,0
交强险,交强险,43,1,4,P401,1,863158026712549,0
交强险,交强险,42,1,4,P402,1,863158026719023,0
交强险,交强险,33,1,3,P403,1,863158026735714,0
交强险,交强险,35,1,4,P404,1,863158026717787,0
交强险,交强险,36,1,4,P405,1,863158026717282,0
交强险,交强险,76,1,5,P406,1,863158026717647,3
交强险,交强险,30,1,1,P407,1,863158026721110,1
交强险,交强险,35,1,2,P408,1,863158026735680,0
交强险,交强险,43,1,4,P409,1,863158026717258,0
交强险,交强险,31,1,3,P410,1,863158026712457,0
交强险,交强险,56,1,4,P411,1,863158026719247,0
交强险,交强险,28,1,4,P412,1,863158026718108,0
交强险,交强险,36,1,2,P413,1,863158026718769,0
交强险,交强险,27,1,5,P414,1,863158026721367,0
交强险,交强险,36,1,2,P415,1,863158026734733,1
交强险,交强险,30,1,3,P416,1,863158026734923,0
交强险,交强险,31,1,2,P417,1,863158026735318,0
交强险,交强险,36,1,2,P418,1,863158026717399,1
交强险,交强险,40,1,2,P419,1,863158026712473,1
交强险,交强险,43,1,4,P421,1,863158026735219,1
交强险,交强险,30,1,4,P422,1,863158026732299,0
交强险,交强险,34,1,1,P423,1,863158026718348,0
交强险,交强险,40,1,4,P424,1,863158026713067,0
交强险,交强险,40,1,4,P425,1,863158026720625,0
交强险,交强险,28,1,1,P426,1,863158026718363,0
交强险,交强险,27,2,5,P427,1,863158026734840,1
交强险,交强险,26,1,4,P428,1,863158026735516,0
交强险,交强险,46,1,3,P429,1,863158026719668,2
交强险,交强险,43,1,7,P430,1,863158026735920,0
交强险,交强险,47,2,10,P431,1,863158026714016,1
交强险,交强险,47,1,5,P432,1,863158026713083,0
交强险,交强险,38,1,3,P433,1,863158026717142,1
交强险,交强险,62,1,4,P434,1,863158026714131,0
交强险,交强险,27,1,2,P435,1,863158026717548,0
交强险,交强险,49,1,2,P436,1,863158026720906,1
交强险,交强险,33,1,2,P437,1,863158026734337,0
交强险,交强险,43,1,2,P438,1,863158026719841,0
交强险,交强险,29,1,3,P439,1,863158026735243,1
交强险,交强险,38,1,2,P440,1,863158026727984,0
交强险,交强险,37,1,4,P441,1,863158026715773,0
交强险,交强险,27,1,1,P442,1,863158026719262,0
交强险,交强险,28,1,1,P443,1,863158026718215,0
交强险,交强险,40,1,2,P444,1,863158026712846,0
交强险,交强险,46,1,5,P445,1,863158026718017,1
交强险,交强险,41,1,7,P446,1,863158026734071,0
交强险,交强险,38,2,6,P447,1,863158026719460,0
交强险,交强险,44,1,2,P448,1,863158026719015,0
交强险,交强险,43,1,2,P449,1,863158026713117,0
交强险,交强险,61,1,6,P450,1,863158026717084,0
交强险,交强险,47,1,4,P451,1,863158026712523,1
交强险,交强险,32,2,4,P452,1,863158026712648,0
交强险,交强险,35,1,4,P453,1,863158026708406,0
交强险,交强险,64,1,6,P454,1,863158026712598,0
交强险,交强险,28,1,3,P455,1,863158026720872,0
交强险,交强险,33,2,5,P456,1,863158026735912,0
交强险,交强险,26,1,2,P457,1,863158026714255,0
交强险,交强险,42,1,9,P458,1,863158026719783,0
交强险,交强险,60,2,3,P459,1,863158026714065,1
交强险,交强险,36,1,2,P460,1,863158026719353,0
交强险,交强险,37,2,3,P461,1,863158026718272,0
交强险,交强险,29,2,9,P462,1,863158026718793,0
交强险,交强险,45,1,6,P463,1,863158026712465,0
交强险,交强险,28,2,2,P464,1,863158026734451,0
交强险,交强险,37,1,3,P465,1,863158026721268,0
交强险,交强险,53,1,4,P466,1,863158026720542,0
交强险,交强险,36,2,3,P467,1,863158026720716,1
交强险,交强险,30,1,3,P468,1,863158026717233,2
交强险,交强险,37,2,13,P469,1,863158026714107,1
交强险,交强险,33,1,4,P470,1,863158026713646,0
交强险,交强险,46,2,6,P471,1,863158026717456,0
交强险,交强险,54,1,3,P472,1,863158026718736,0
交强险,交强险,57,1,3,P473,1,863158026713323,1
交强险,交强险,40,1,8,P474,1,863158026720609,0
交强险,交强险,47,1,6,P475,1,863158026716748,0
交强险,交强险,52,1,2,P476,1,863158026712143,1
交强险,交强险,32,1,9,P477,0.96986301369863,863158026717811,0
交强险,交强险,44,2,6,P478,0.936986301369863,863158026711640,0
交强险,交强险,43,1,10,P479,0.884931506849315,863158026733958,0
交强险,交强险,36,1,4,P480,0.865753424657534,863158026735847,0
交强险,交强险,35,2,4,P481,0.871232876712329,863158026720898,0
交强险,交强险,35,1,5,P482,0.873972602739726,863158026734758,0
交强险,交强险,40,1,9,P483,0.926027397260274,863158026718470,0
交强险,交强险,36,1,4,P484,0.863013698630137,863158026736183,0
交强险,交强险,36,1,6,P485,0.835616438356164,863158026735110,0
交强险,交强险,48,1,3,P486,0.832876712328767,863158026721052,0
交强险,交强险,35,1,2,P487,0.816438356164383,863158026734832,0
交强险,交强险,26,1,1,P488,0.857534246575342,863158026735888,1
交强险,交强险,59,1,10,P489,0.871232876712329,863158026721292,0
交强险,交强险,32,1,4,P490,0.808219178082192,863158026711905,0
交强险,交强险,45,1,6,P491,0.843835616438356,863158026716649,0
交强险,交强险,63,1,6,P493,0.83013698630137,863158026735342,0
交强险,交强险,38,1,4,P495,0.808219178082192,863158026735276,0
交强险,交强险,43,1,6,P496,0.83013698630137,863158026718223,0
交强险,交强险,36,1,4,P497,0.794520547945206,863158026735664,0
交强险,交强险,32,2,5,P498,0.789041095890411,863158026712762,0
交强险,交强险,49,1,3,P499,0.824657534246575,863158026711186,0
交强险,交强险,41,1,6,P500,0.786301369863014,863158026720203,0
交强险,交强险,62,1,6,P501,0.827397260273973,863158026735201,0
交强险,交强险,40,1,5,P502,0.794520547945206,863158026735375,0
交强险,交强险,46,1,4,P503,0.852054794520548,863158026717126,0
交强险,交强险,40,1,6,P504,0.786301369863014,863158026717530,0
交强险,交强险,47,1,5,P505,0.780821917808219,863158026735698,0
交强险,交强险,50,1,2,P506,0.783561643835617,863158026713927,0
交强险,交强险,32,1,5,P507,0.802739726027397,863158026735409,0
交强险,交强险,50,1,7,P508,0.852054794520548,863158026719163,0
交强险,交强险,43,1,6,P509,0.772602739726028,863158026735482,1
交强险,交强险,27,1,4,P510,0.789041095890411,863158026731366,0
交强险,交强险,34,1,2,P511,0.761643835616438,863158026735441,0
交强险,交强险,33,1,5,P512,0.789041095890411,863158026719395,0
交强险,交强险,52,1,3,P513,0.753424657534247,863158026720484,0
交强险,交强险,37,1,4,P514,0.758904109589041,863158026735904,0
交强险,交强险,45,1,5,P515,0.742465753424658,863158026712549,0
交强险,交强险,35,1,7,P516,0.750684931506849,863158026718330,0
交强险,交强险,53,1,6,P518,0.73972602739726,863158026735268,0
交强险,交强险,40,1,5,P519,0.734246575342466,863158026720625,0
交强险,交强险,43,1,5,P520,0.726027397260274,863158026719692,0
交强险,交强险,29,1,2,P521,0.723287671232877,863158026719973,0
